college,url
Joliet Junior College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1855
Jones County Junior College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1856
Judson University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1859
Juniata College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/221
Kalamazoo College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3241
Kalamazoo Valley Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1864
Kankakee Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1865
Kansas City Art Institute,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/429
Kansas City Kansas Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/431
Kansas State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/435
Kansas Wesleyan University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2622
Kaskaskia College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1829
Kean University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/907
Keene State College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4063
Keiser University Flagship Campus,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1721
Keiser University: Daytona Beach,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/261235
Kellogg Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2208
Kendall College Of Art And Design Of Ferris State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1862
Kennebec Valley Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4065
Kennesaw State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/669
Kent State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3243
Kent State University: Ashtabula,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/265
Kent State University: East Liverpool,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3896
Kent State University: Geauga,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/215145
Kent State University: Salem,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1780
Kent State University: Stark,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3240
Kent State University: Trumbull,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/921
Kent State University: Tuscarawas,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2139
Kentucky Christian University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1863
Kentucky Mountain Bible College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/923
Kentucky State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3244
Kentucky Wesleyan College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3314
Kenyon College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3315
Kettering University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1535
Keuka College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3676
Keystone College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3677
Kilgore College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2624
King University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3319
King's College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3678
Kirkwood Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2731
Kirtland Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/922
Kishwaukee College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/924
Knox College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3320
Kutztown University of Pennsylvania,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1228
LIM College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1633
LIU Brooklyn,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1625
La Salle University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3682
LaGrange College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/671
Labette Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/287
Lafayette College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3681
Lake Erie College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4
Lake Forest College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4238
Lake Land College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2829
Lake Michigan College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2407
Lake Region State College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2230
Lake Superior College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2626
Lake Superior State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2827
Lake Tahoe Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2836
Lake Washington Institute of Technology,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2101
Lake-Sumter State College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3441
Lakeland Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2828
Lakeland University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4239
